data10, data20, data30, data40, data50, data60, data70, data80, data90, data100
35.939, 5.210, 63.604, 16.364, 37.813, 104.132, 217.488, 213.857, 245.744, 200.702
35.911, 5.191, 24.276, 10.951, 24.610, 104.145, 217.486, 213.868, 245.717, 200.697
35.898, 5.050, 24.213, 10.528, 24.596, 104.144, 217.499, 213.872, 158.709, 200.697
8.816, 10.797, 24.211, 7.579, 24.378, 104.145, 217.503, 213.860, 158.737, 201.017
9.047, 10.832, 24.215, 7.679, 53.029, 104.172, 217.501, 213.854, 158.725, 201.176
9.468, 5.228, 9.913, 9.640, 52.954, 104.157, 217.995, 213.843, 158.714, 201.185
9.617, 4.676, 10.686, 9.724, 52.956, 104.138, 218.004, 213.843, 158.670, 198.083
16.746, 5.939, 45.024, 10.047, 50.934, 104.137, 217.988, 213.842, 158.683, 198.035
16.685, 17.760, 44.764, 10.114, 49.899, 104.139, 218.031, 213.795, 158.703, 198.006
16.669, 17.818, 44.761, 10.955, 49.852, 104.130, 218.027, 213.791, 158.687, 198.010
7.027, 17.829, 44.740, 10.985, 49.840, 104.136, 218.024, 213.770, 158.662, 198.020
5.289, 5.660, 44.735, 56.824, 50.135, 11.488, 217.987, 213.788, 158.663, 198.127
21.702, 22.791, 44.722, 57.228, 50.135, 11.772, 217.920, 213.823, 158.682, 198.216
21.766, 22.782, 44.723, 57.061, 27.829, 13.831, 217.935, 213.807, 158.715, 198.395
21.769, 22.728, 44.670, 56.915, 27.757, 13.811, 217.919, 213.769, 158.726, 198.363
6.514, 22.258, 5.781, 56.946, 27.748, 16.184, 217.866, 213.742, 158.730, 198.333
6.998, 17.169, 5.457, 56.986, 27.706, 16.182, 217.850, 213.769, 158.742, 198.330
17.996, 17.105, 66.667, 57.014, 48.959, 39.775, 217.812, 213.736, 158.737, 198.325
17.948, 17.117, 66.760, 56.969, 48.932, 39.748, 217.814, 213.917, 158.697, 198.306
17.811, 9.882, 66.751, 57.064, 48.936, 39.739, 217.819, 213.893, 158.684, 198.304
10.595, 9.893, 66.774, 13.463, 48.968, 37.792, 217.828, 213.916, 158.644, 198.308
10.574, 4.912, 66.789, 64.289, 48.962, 37.784, 217.834, 211.580, 158.641, 198.314
5.274, 5.748, 66.803, 64.252, 48.950, 37.750, 217.834, 211.542, 158.581, 84.435
28.673, 5.098, 66.828, 64.186, 48.952, 105.685, 217.828, 211.919, 158.544, 83.770
28.680, 10.656, 66.820, 64.180, 48.948, 105.618, 217.863, 211.895, 158.548, 83.759
28.673, 10.660, 66.809, 64.195, 48.937, 105.413, 192.638, 211.888, 158.546, 83.748
28.715, 30.317, 66.819, 64.186, 47.783, 105.364, 193.398, 211.884, 158.534, 83.748
28.723, 30.329, 66.822, 64.190, 47.650, 105.412, 193.405, 211.920, 158.520, 83.719
4.928, 30.324, 66.827, 64.181, 47.656, 105.248, 193.448, 211.730, 158.514, 83.687
5.469, 30.256, 66.831, 64.173, 47.665, 105.236, 193.488, 211.738, 158.555, 83.680
4.836, 30.213, 14.924, 64.006, 47.650, 105.233, 196.902, 211.711, 158.546, 83.620
6.912, 30.211, 15.019, 64.073, 47.646, 105.201, 197.008, 211.714, 22.303, 83.638
5.443, 5.300, 15.024, 64.094, 47.648, 105.156, 197.060, 211.718, 20.104, 83.641
16.966, 15.551, 11.345, 31.243, 47.646, 105.188, 197.078, 211.697, 157.372, 83.629
16.897, 15.809, 11.326, 31.253, 47.634, 105.224, 197.136, 211.678, 157.348, 83.596
16.749, 15.727, 45.547, 31.226, 60.839, 105.258, 197.144, 35.872, 157.386, 26.495
13.116, 14.028, 45.589, 31.220, 60.933, 105.277, 197.173, 35.853, 157.437, 26.447
13.098, 14.097, 45.589, 31.221, 60.925, 105.219, 197.185, 35.931, 157.517, 130.637
16.093, 14.099, 45.593, 31.291, 60.902, 105.209, 197.213, 101.567, 157.600, 130.646
16.145, 5.479, 45.575, 31.319, 60.904, 105.192, 197.195, 101.370, 157.663, 130.646
16.128, 6.506, 45.588, 31.319, 60.801, 105.106, 197.233, 101.186, 157.646, 130.613
5.837, 5.441, 45.595, 31.358, 60.793, 105.098, 197.247, 101.053, 157.762, 130.442
5.051, 10.565, 45.615, 31.361, 60.826, 105.108, 197.242, 100.931, 157.759, 130.351
21.140, 10.608, 45.625, 31.427, 60.834, 47.115, 197.286, 100.794, 157.768, 130.238
21.025, 5.461, 5.004, 56.982, 60.841, 47.078, 197.282, 100.644, 157.777, 130.199
20.912, 4.919, 9.701, 57.092, 60.809, 47.065, 197.322, 100.501, 157.806, 130.142
9.778, 6.713, 42.078, 57.096, 60.803, 47.061, 197.317, 100.338, 157.824, 130.107
9.797, 6.217, 42.141, 57.080, 73.766, 47.060, 197.326, 100.202, 157.852, 129.317
16.031, 15.427, 42.112, 57.033, 73.766, 47.063, 197.266, 100.060, 157.892, 129.286
16.051, 15.542, 42.105, 57.217, 73.836, 144.294, 197.257, 99.897, 158.142, 129.273
16.010, 15.562, 42.170, 57.222, 73.866, 144.012, 197.204, 6.389, 158.179, 129.276
12.122, 13.718, 43.838, 59.089, 75.918, 145.773, 199.061, 7.726, 160.262, 130.958
12.102, 13.730, 43.564, 59.242, 75.954, 145.801, 199.118, 11.438, 160.307, 130.949
18.860, 21.143, 43.507, 59.279, 75.966, 145.787, 199.200, 10.082, 160.311, 130.910
18.734, 21.130, 41.964, 10.537, 75.969, 145.828, 199.258, 85.984, 160.324, 130.948
12.530, 21.073, 41.989, 10.536, 75.958, 145.839, 199.335, 85.913, 160.374, 130.897
18.673, 21.034, 42.214, 51.470, 75.974, 145.814, 199.328, 85.907, 160.434, 130.875
18.724, 12.829, 42.199, 51.402, 75.799, 145.799, 199.344, 85.834, 160.416, 130.864
25.257, 12.746, 42.200, 51.390, 75.810, 145.807, 197.448, 85.797, 160.419, 130.640
25.332, 24.743, 42.209, 51.402, 75.824, 145.812, 197.545, 85.787, 160.448, 130.452
25.309, 24.832, 42.201, 51.358, 75.781, 145.813, 197.497, 85.785, 160.424, 238.054
17.907, 24.841, 42.220, 51.336, 49.615, 145.808, 197.489, 85.750, 160.405, 238.130
17.789, 16.116, 41.152, 51.301, 49.755, 145.817, 197.455, 85.768, 44.009, 238.124
15.330, 16.183, 41.178, 51.268, 49.772, 145.821, 197.426, 85.715, 44.202, 238.118
15.365, 16.015, 41.189, 51.261, 49.788, 145.822, 197.376, 85.652, 44.256, 238.085
15.379, 4.932, 44.261, 51.254, 49.794, 145.828, 197.369, 85.580, 44.239, 238.087
10.816, 57.070, 44.287, 9.702, 53.024, 145.845, 197.380, 85.539, 44.278, 238.085
10.848, 56.911, 44.305, 48.544, 53.063, 145.865, 197.412, 85.541, 44.270, 238.015
10.551, 56.796, 44.337, 48.564, 53.077, 145.860, 197.435, 85.568, 44.255, 237.796
10.583, 51.647, 44.328, 48.572, 53.073, 145.862, 197.398, 85.544, 44.130, 237.786
4.999, 51.520, 5.182, 48.572, 53.095, 148.746, 197.400, 29.247, 27.556, 237.781
6.012, 51.532, 5.378, 48.560, 10.617, 148.790, 197.456, 29.196, 28.793, 237.769
6.234, 8.595, 7.568, 48.549, 70.021, 148.823, 197.468, 29.188, 28.812, 237.768
5.437, 25.021, 18.676, 48.545, 70.046, 148.845, 197.481, 29.186, 28.707, 237.694
14.914, 24.903, 18.647, 48.561, 70.040, 148.807, 197.517, 40.671, 28.559, 237.627
15.044, 24.904, 18.666, 48.565, 69.884, 148.821, 197.564, 40.524, 90.511, 237.627
14.820, 24.846, 11.710, 48.554, 69.775, 148.835, 197.556, 40.520, 90.456, 237.623
10.364, 24.851, 11.539, 71.626, 69.751, 47.876, 197.532, 40.508, 90.762, 240.835
10.304, 7.215, 6.292, 71.818, 69.773, 47.851, 197.532, 40.486, 90.107, 240.899
6.456, 34.738, 30.143, 71.792, 69.774, 47.848, 197.713, 40.495, 90.098, 240.919
5.668, 34.843, 30.216, 71.670, 69.775, 47.838, 197.681, 142.131, 90.086, 240.935
10.042, 34.821, 30.229, 71.600, 69.783, 47.843, 197.611, 143.212, 90.024, 240.942
10.101, 34.802, 30.204, 71.688, 69.789, 47.828, 197.616, 143.082, 90.004, 240.921
16.981, 34.813, 30.225, 71.760, 69.777, 132.876, 197.620, 143.023, 90.070, 240.924
16.935, 34.854, 30.237, 71.779, 69.783, 132.916, 197.652, 143.034, 90.096, 240.923
16.983, 34.859, 9.588, 71.758, 48.168, 132.918, 197.634, 143.109, 90.010, 240.926
14.875, 5.426, 10.317, 71.902, 48.142, 132.916, 197.680, 143.127, 89.996, 240.936
14.921, 31.019, 20.538, 72.005, 48.145, 132.910, 197.684, 143.143, 89.983, 240.936
14.886, 31.055, 20.406, 71.993, 48.124, 132.887, 197.680, 143.135, 89.951, 240.936
5.705, 30.785, 20.427, 72.015, 48.119, 132.887, 197.694, 143.174, 89.975, 240.942
5.281, 30.785, 20.392, 113.605, 48.167, 132.875, 197.713, 143.190, 89.973, 240.934
6.984, 30.823, 16.492, 113.566, 48.134, 132.875, 197.724, 143.210, 89.966, 240.935
5.428, 30.828, 16.498, 113.651, 148.545, 132.866, 197.694, 143.233, 46.792, 240.833
5.891, 17.994, 16.487, 113.650, 148.659, 132.898, 197.633, 143.259, 46.793, 240.787
25.944, 17.886, 12.505, 113.647, 148.662, 133.073, 197.613, 143.239, 46.790, 240.771
26.014, 17.874, 11.678, 113.605, 148.683, 133.082, 199.376, 143.226, 46.773, 240.729
25.965, 12.262, 9.823, 113.598, 148.699, 133.106, 199.434, 143.206, 46.320, 240.722
25.977, 12.199, 9.954, 113.493, 148.705, 133.123, 199.432, 143.105, 46.294, 240.717
25.954, 35.334, 21.148, 113.486, 148.590, 133.109, 199.441, 143.002, 46.249, 240.719
7.309, 35.387, 21.153, 113.461, 148.623, 133.109, 199.438, 143.003, 13.422, 240.670
5.303, 36.743, 22.755, 116.499, 149.965, 134.560, 200.996, 144.614, 11.387, 242.189
5.411, 36.812, 22.771, 173.379, 150.028, 134.613, 201.039, 144.681, 11.412, 242.197
5.569, 36.788, 5.029, 173.283, 150.062, 134.625, 201.055, 144.712, 136.627, 242.212
7.320, 36.878, 15.477, 173.216, 150.091, 134.644, 200.995, 144.753, 136.702, 242.233
15.256, 36.872, 15.572, 173.082, 150.114, 134.675, 200.980, 144.794, 136.670, 242.247
15.410, 9.676, 15.534, 172.971, 150.169, 134.670, 200.983, 144.803, 136.626, 175.405
30.883, 5.131, 61.997, 172.804, 150.188, 134.717, 200.991, 141.451, 136.615, 175.417
30.818, 46.288, 62.037, 172.697, 150.228, 134.736, 200.971, 141.451, 136.588, 175.410
28.575, 45.082, 60.822, 169.783, 148.902, 133.462, 199.632, 140.355, 134.889, 174.100
29.515, 45.888, 61.835, 170.319, 149.731, 364.503, 200.429, 141.330, 135.962, 175.599
27.988, 45.869, 61.855, 170.221, 149.769, 364.466, 200.430, 141.318, 135.925, 175.588
35.898, 53.612, 69.129, 177.557, 157.266, 372.345, 208.328, 148.589, 142.907, 183.213
5.883, 30.746, 59.621, 156.593, 147.779, 364.091, 198.435, 139.885, 131.922, 173.487
6.116, 30.696, 59.601, 156.469, 147.741, 364.195, 198.394, 139.834, 131.858, 173.434
5.387, 24.672, 5.478, 156.389, 147.763, 364.299, 198.361, 139.857, 131.790, 173.420
6.621, 24.704, 7.015, 156.337, 147.670, 364.450, 198.331, 139.825, 131.788, 173.314
6.935, 24.719, 6.342, 156.195, 104.953, 364.548, 198.330, 139.855, 131.787, 173.320
6.590, 24.692, 36.342, 156.122, 105.719, 364.666, 198.497, 139.860, 131.773, 173.336
26.572, 44.224, 36.356, 155.599, 105.728, 364.789, 198.490, 139.856, 131.790, 173.330
26.692, 44.146, 36.388, 155.499, 105.750, 364.923, 198.463, 139.862, 131.790, 173.347
26.682, 44.083, 36.378, 155.425, 105.812, 365.043, 198.465, 139.911, 57.466, 173.362
26.732, 44.084, 36.376, 155.310, 105.822, 365.152, 198.463, 139.919, 57.404, 173.360
26.688, 44.112, 36.402, 155.238, 105.838, 365.166, 198.487, 140.042, 57.377, 173.352
5.277, 44.027, 36.634, 155.138, 105.846, 365.194, 198.454, 140.125, 57.373, 173.384
5.025, 43.996, 28.885, 155.043, 105.863, 365.221, 198.473, 140.155, 57.348, 173.385
4.856, 43.936, 28.970, 62.547, 105.870, 365.246, 198.501, 140.204, 183.698, 173.378
5.324, 5.204, 28.977, 66.061, 105.854, 365.214, 198.513, 140.213, 183.772, 173.408
6.436, 6.720, 28.968, 66.075, 105.864, 365.230, 198.568, 140.265, 183.783, 173.428
24.817, 20.623, 28.959, 66.091, 105.844, 365.250, 250.238, 140.316, 183.801, 173.430
27.670, 23.559, 40.257, 68.355, 108.479, 367.698, 255.434, 16.124, 186.757, 175.806
27.872, 23.570, 40.353, 68.806, 108.516, 367.726, 255.348, 16.158, 186.924, 176.071
27.870, 23.595, 40.377, 68.871, 108.586, 367.738, 255.481, 16.165, 186.904, 176.093
27.887, 10.226, 40.394, 68.860, 108.628, 367.722, 255.594, 10.635, 186.907, 176.101
6.504, 10.296, 40.383, 68.875, 108.647, 367.737, 255.708, 71.134, 186.913, 176.109
5.312, 6.282, 40.432, 68.881, 108.807, 367.734, 255.852, 71.164, 186.874, 176.130
5.324, 5.720, 40.448, 68.916, 108.991, 367.765, 255.964, 71.150, 186.806, 107.561
5.533, 10.191, 40.544, 68.926, 109.008, 367.965, 256.077, 71.146, 186.820, 107.646
4.953, 10.281, 64.674, 5.904, 6.017, 368.046, 256.205, 70.361, 186.911, 107.606
5.268, 23.056, 64.461, 10.770, 80.046, 368.087, 256.309, 70.332, 186.840, 107.590
8.115, 23.002, 64.205, 10.721, 80.170, 368.112, 256.419, 70.330, 186.691, 107.602
12.035, 22.994, 64.194, 10.356, 80.153, 368.120, 256.547, 70.297, 186.690, 107.611
12.021, 23.005, 64.176, 83.883, 80.138, 368.131, 256.606, 70.292, 186.688, 107.613
13.237, 27.680, 64.113, 84.058, 80.153, 368.147, 256.707, 70.319, 186.642, 107.611
13.526, 28.713, 64.012, 84.075, 80.167, 136.719, 256.821, 70.336, 186.651, 107.393
13.818, 28.731, 63.949, 84.039, 80.137, 136.806, 256.951, 70.339, 186.665, 107.398
14.049, 28.720, 63.940, 84.040, 80.139, 136.855, 257.078, 56.291, 186.786, 107.403
6.992, 28.687, 63.929, 84.050, 79.987, 136.844, 257.179, 56.359, 186.861, 107.393
7.713, 5.144, 63.897, 84.095, 79.943, 136.851, 257.324, 56.373, 186.859, 107.399
5.426, 5.882, 63.893, 84.123, 79.914, 136.854, 257.455, 56.384, 186.861, 107.392
5.370, 26.101, 10.237, 84.134, 79.928, 136.853, 257.589, 56.379, 186.853, 107.393
11.738, 26.209, 10.274, 84.193, 79.920, 136.850, 257.718, 56.373, 186.862, 107.393
11.768, 26.215, 9.891, 84.197, 79.919, 136.877, 257.849, 56.366, 186.863, 107.384
5.505, 26.217, 9.924, 84.209, 37.047, 136.908, 257.971, 56.321, 186.874, 107.386
5.300, 26.219, 6.490, 84.223, 37.148, 136.919, 258.085, 56.306, 187.454, 107.388
13.662, 22.183, 5.627, 84.240, 37.161, 136.879, 258.183, 56.256, 187.635, 107.366
13.689, 22.187, 5.132, 83.998, 37.166, 136.886, 254.837, 134.454, 187.646, 190.641
5.839, 22.178, 4.819, 88.909, 37.125, 136.884, 254.891, 134.507, 187.717, 190.662
5.312, 22.203, 5.549, 88.895, 37.113, 136.888, 254.967, 134.509, 187.677, 190.667
5.638, 17.178, 11.666, 88.838, 37.088, 136.805, 255.078, 134.493, 187.673, 190.679
5.295, 17.165, 11.674, 88.815, 14.053, 136.822, 255.169, 134.488, 76.189, 190.665
5.219, 17.106, 5.227, 88.796, 114.487, 136.816, 255.243, 134.491, 76.102, 191.412
5.064, 6.070, 15.730, 88.546, 114.527, 136.839, 255.341, 134.464, 76.094, 191.415
5.429, 16.454, 15.510, 88.560, 114.493, 136.846, 255.478, 134.405, 76.099, 191.432
15.727, 16.489, 15.486, 88.552, 114.444, 136.839, 255.611, 134.396, 76.099, 191.438
15.865, 16.460, 51.422, 88.517, 114.369, 136.916, 255.736, 134.392, 76.089, 191.440
15.929, 18.409, 51.367, 88.508, 113.856, 136.916, 226.088, 134.382, 76.067, 191.455
5.831, 18.463, 51.364, 88.516, 113.787, 136.921, 226.018, 134.346, 76.072, 191.408
5.031, 18.201, 51.376, 88.516, 113.749, 136.907, 225.912, 134.320, 76.074, 191.407
5.555, 6.905, 51.362, 88.486, 113.677, 136.916, 225.727, 134.298, 76.079, 191.396
6.757, 25.924, 51.368, 88.480, 113.604, 18.824, 225.648, 134.300, 76.085, 191.397
10.417, 25.973, 51.359, 88.493, 113.572, 18.768, 225.532, 134.306, 76.103, 191.358
10.485, 25.976, 51.375, 88.424, 113.348, 18.717, 225.410, 134.300, 76.130, 191.169
26.110, 25.721, 51.372, 88.289, 113.211, 36.156, 225.366, 134.290, 76.116, 191.195
26.086, 25.739, 51.364, 11.444, 113.192, 36.204, 225.455, 134.326, 126.169, 191.180
26.079, 20.415, 9.218, 15.971, 113.160, 36.216, 225.319, 134.340, 126.181, 191.135
26.082, 21.622, 66.959, 16.122, 113.141, 36.208, 225.253, 134.333, 126.145, 191.132
26.060, 21.621, 66.964, 16.138, 113.127, 36.200, 225.173, 134.331, 126.129, 191.122
5.412, 21.592, 66.980, 5.595, 113.104, 36.198, 225.078, 134.330, 126.102, 191.137
10.488, 15.012, 66.982, 24.064, 113.141, 36.187, 224.959, 134.331, 126.111, 191.322
10.498, 15.079, 66.983, 24.196, 113.151, 11.498, 224.793, 134.288, 126.079, 191.291
6.387, 15.143, 66.963, 24.207, 113.151, 121.499, 224.667, 134.275, 126.061, 191.257
16.390, 5.269, 66.966, 24.196, 113.114, 120.569, 224.569, 134.241, 125.962, 191.269
16.097, 9.876, 66.829, 27.618, 116.857, 120.767, 224.560, 67.891, 125.858, 191.277
16.043, 9.898, 66.771, 27.605, 116.967, 120.634, 224.538, 67.804, 125.824, 191.264
6.004, 6.458, 66.770, 27.588, 116.967, 120.473, 224.540, 67.807, 125.801, 191.258
5.903, 18.654, 66.568, 27.559, 116.947, 120.482, 224.548, 67.922, 125.798, 191.260
11.609, 18.614, 66.567, 27.503, 116.955, 120.481, 224.586, 68.033, 125.789, 191.267
11.668, 11.245, 14.829, 25.659, 116.955, 120.479, 224.590, 68.080, 125.781, 191.243
5.955, 39.172, 14.922, 25.698, 116.959, 120.481, 224.581, 68.105, 125.800, 191.220
5.294, 39.141, 14.918, 25.710, 116.952, 120.482, 224.549, 68.111, 125.820, 191.197
10.446, 39.116, 10.999, 25.707, 116.950, 120.493, 224.571, 68.096, 125.816, 191.200
10.463, 39.114, 10.960, 51.078, 116.956, 120.559, 224.563, 68.094, 125.813, 191.200
5.966, 73.586, 22.888, 51.041, 116.961, 120.655, 224.673, 68.100, 125.802, 30.997
5.676, 73.609, 22.890, 51.024, 116.987, 120.677, 224.676, 68.108, 125.841, 31.041
5.307, 73.623, 22.894, 50.836, 116.944, 120.676, 224.690, 68.088, 125.904, 31.048
5.731, 73.711, 22.847, 50.853, 116.941, 120.685, 224.664, 70.176, 125.912, 31.045
8.524, 73.468, 28.499, 50.840, 116.946, 120.677, 224.626, 70.171, 11.096, 31.045
12.393, 73.483, 28.509, 50.807, 116.952, 120.689, 224.655, 70.109, 11.172, 31.071
12.434, 73.479, 28.509, 50.842, 116.913, 120.680, 205.277, 70.073, 11.445, 9.628
5.084, 73.459, 28.512, 50.866, 116.908, 120.673, 205.344, 70.102, 11.448, 10.731
5.707, 33.219, 28.536, 11.367, 116.885, 120.656, 205.334, 70.116, 8.860, 71.226
10.940, 34.117, 6.010, 11.379, 116.879, 120.652, 205.301, 70.129, 60.195, 71.185
10.978, 34.037, 33.091, 5.154, 116.886, 120.653, 205.245, 70.157, 60.207, 71.129
6.669, 33.959, 32.985, 10.116, 116.849, 186.519, 205.211, 70.175, 60.220, 71.090
5.636, 14.731, 32.963, 10.205, 44.623, 187.350, 205.228, 70.124, 60.199, 71.060
5.574, 14.800, 32.935, 5.029, 44.716, 187.304, 205.204, 70.105, 60.225, 71.009
5.001, 14.795, 32.873, 6.188, 44.745, 187.292, 205.194, 70.130, 60.211, 70.924
5.029, 5.285, 32.868, 7.002, 44.744, 187.334, 205.172, 95.870, 60.234, 74.042
6.830, 4.928, 12.765, 6.865, 44.748, 187.332, 205.224, 95.910, 60.303, 74.065
12.871, 5.581, 12.731, 6.609, 44.747, 187.374, 205.563, 95.914, 60.220, 74.072
12.778, 6.461, 12.164, 10.449, 44.750, 187.610, 205.579, 95.909, 60.200, 74.078
5.373, 5.233, 12.209, 10.466, 44.760, 186.553, 205.587, 95.908, 60.210, 74.081
4.957, 5.247, 5.666, 15.884, 44.969, 186.545, 205.655, 95.901, 72.452, 74.104
5.134, 10.331, 5.871, 15.923, 9.201, 186.563, 205.682, 95.880, 72.473, 37.727
5.491, 10.365, 10.357, 15.878, 66.604, 186.566, 205.715, 95.890, 72.475, 37.714
5.730, 7.216, 10.376, 5.566, 66.694, 186.573, 205.657, 95.908, 72.611, 37.700
10.452, 26.797, 5.449, 10.848, 66.764, 186.579, 205.527, 95.939, 72.646, 37.701
10.458, 25.970, 5.305, 10.877, 66.803, 186.574, 205.372, 95.922, 72.698, 335.091
5.412, 25.982, 5.680, 18.297, 66.810, 186.587, 205.410, 95.938, 72.681, 336.007
5.602, 25.986, 5.681, 18.303, 66.805, 186.568, 205.413, 95.912, 72.684, 336.006
5.873, 25.981, 11.615, 18.267, 66.830, 186.560, 205.428, 95.900, 72.671, 336.009
5.455, 27.010, 11.357, 28.195, 66.834, 186.545, 205.448, 95.945, 72.671, 336.005
6.507, 27.026, 17.384, 28.192, 66.837, 186.555, 205.461, 95.968, 72.669, 335.991
5.235, 27.062, 17.393, 28.216, 66.844, 186.603, 205.460, 96.008, 72.691, 335.990
5.505, 27.111, 17.405, 28.310, 66.847, 186.608, 205.466, 69.418, 72.729, 335.997
5.622, 27.181, 5.460, 58.305, 66.638, 186.626, 205.492, 69.446, 72.726, 335.988
5.084, 19.228, 26.880, 58.294, 66.631, 186.640, 205.276, 69.443, 122.959, 335.970
11.524, 20.156, 26.996, 58.301, 5.412, 186.654, 205.319, 69.452, 122.978, 335.969
11.531, 20.147, 26.995, 58.296, 16.323, 186.660, 205.358, 69.349, 122.993, 335.972
7.815, 20.162, 27.000, 58.178, 16.387, 186.655, 205.408, 69.356, 122.981, 335.992
8.063, 5.514, 27.052, 58.140, 16.394, 186.653, 205.453, 69.342, 122.980, 336.013
8.430, 6.398, 5.296, 58.141, 10.839, 186.676, 205.437, 69.212, 123.000, 336.015
8.650, 10.950, 32.336, 58.121, 122.240, 186.707, 205.437, 69.146, 123.002, 335.998
5.034, 10.931, 32.273, 58.148, 122.368, 186.724, 205.433, 69.104, 123.003, 335.950
5.009, 5.271, 28.878, 118.765, 122.376, 186.729, 205.377, 69.094, 123.019, 335.952
4.960, 15.999, 28.859, 118.793, 122.391, 186.729, 184.560, 69.072, 123.033, 335.959
4.894, 16.098, 28.983, 118.790, 122.404, 186.746, 184.689, 69.070, 123.030, 335.958
5.361, 16.100, 40.858, 118.787, 122.428, 186.750, 184.710, 65.867, 123.208, 335.957
10.087, 9.992, 40.836, 118.804, 122.446, 186.744, 184.729, 65.933, 123.206, 335.940
10.130, 9.975, 40.903, 118.813, 122.449, 186.484, 184.745, 65.913, 123.210, 335.928
18.926, 5.409, 40.854, 118.858, 122.456, 122.280, 184.754, 65.940, 123.216, 335.928
19.219, 33.313, 40.984, 118.868, 122.500, 122.378, 184.726, 65.931, 123.246, 335.948
15.583, 33.436, 41.002, 118.860, 122.485, 122.402, 184.772, 65.936, 123.237, 335.956
22.734, 33.393, 46.916, 118.879, 122.482, 122.649, 184.790, 65.927, 123.246, 335.956
22.705, 33.382, 47.011, 118.889, 122.521, 122.645, 184.769, 65.932, 123.252, 335.950
10.623, 29.949, 47.008, 118.863, 122.532, 122.651, 184.749, 65.943, 123.222, 335.943
9.434, 4.902, 47.013, 118.880, 122.573, 122.694, 184.744, 65.946, 123.175, 335.940
9.103, 6.346, 46.992, 118.898, 122.575, 122.692, 184.752, 65.904, 123.209, 335.940
9.601, 11.195, 46.963, 118.955, 122.444, 122.695, 184.751, 65.859, 123.198, 335.938
5.111, 11.035, 46.958, 118.987, 122.440, 122.696, 184.784, 5.242, 25.319, 335.967
5.567, 9.439, 46.954, 119.002, 122.384, 122.703, 184.820, 28.236, 25.342, 335.966
5.501, 9.518, 46.947, 119.017, 122.379, 122.701, 184.824, 28.218, 25.283, 336.043
6.428, 5.259, 5.073, 119.018, 122.390, 122.673, 184.809, 28.068, 25.272, 336.058
20.806, 11.280, 5.090, 119.030, 122.415, 122.675, 184.806, 28.036, 25.189, 336.063
20.915, 11.357, 16.410, 119.028, 122.429, 122.685, 184.833, 28.033, 10.263, 336.129
20.992, 28.745, 16.459, 119.023, 29.669, 122.697, 184.668, 24.845, 10.199, 336.183
21.084, 29.648, 16.426, 85.632, 29.647, 122.697, 184.692, 25.027, 21.395, 336.201
6.284, 29.647, 9.688, 85.745, 29.638, 122.695, 184.676, 25.035, 21.486, 336.189
12.525, 29.645, 9.705, 85.726, 29.864, 122.709, 184.669, 43.539, 21.452, 336.196
11.849, 29.667, 22.198, 85.723, 101.738, 122.722, 184.677, 43.539, 21.301, 336.194
15.972, 29.709, 22.171, 85.736, 101.678, 122.792, 184.657, 43.574, 11.865, 336.190
15.918, 42.587, 22.190, 85.983, 101.593, 122.844, 184.640, 43.583, 11.500, 336.158
